SurveyID,Segment_num,Laser_width,Screen_width,Off_bottom,MacroSub1,MacroSub2,Biocover 1,Biocover 2,Hab_descrip,Video_time,GPS_time,PISCES_time,Lat_deg,Lat_decmin,Long_deg,Long_decmin,Depth,Habitat_Comments
H034-CA-V,5,3.5,36,0,M,P,bare,bare,2,0:02:30,12:32:24,12:31:36,,,,,92,
H034-CA-V,6,2.0,36,0,M,M,bare,debris,2,0:03:00,12:32:54,12:32:06,,,,,92,Drift Kelp
H034-CA-V,7,1.4,36,0,M,M,bare,bare,2,0:03:30,12:33:24,12:32:36,,,,,91,
H034-CA-V,8,1.2,36,0,M,M,bare,bare,2,0:04:00,12:33:54,12:33:06,,,,,90,
H034-CA-V,9,2.4,36,0,M,M,bare,bare,2,0:04:30,12:34:24,12:33:36,,,,,90,
H034-CA-V,10,2.6,36,0,M,M,bare,bare,2,0:05:00,12:34:54,12:34:06,,,,,90,
H034-CA-V,11,4.3,36,0,M,M,bare,bare,2,0:05:30,12:35:24,12:34:36,,,,,89,
H034-CA-V,12,1.5,36,0,M,M,bare,bare,2,0:06:00,12:35:54,12:35:06,,,,,86,
H034-CA-V,13,1.4,36,0,R,M,bare,bare,3,0:06:30,12:36:24,12:35:36,,,,,83,
H034-CA-V,14,0.8,36,0,R,M,bare,bare,3,0:07:00,12:36:54,12:36:06,,,,,81,
H034-CA-V,15,1.1,36,0,R,M,bare,bare,3,0:07:30,12:37:24,12:36:36,,,,,80,
H034-CA-V,16,0.8,36,0,R,R,bare,bare,3,0:08:00,12:37:54,12:37:06,,,,,77,
H034-CA-V,17,1.4,36,0,R,R,bare,bare,3,0:08:30,12:38:24,12:37:36,,,,,75,
H034-CA-V,18,2.1,36,0,M,M,bare,bare,2,0:09:00,12:38:54,12:38:06,,,,,73,
H034-CA-V,19,1.6,36,0,R,R,bare,bare,3,0:09:30,12:39:24,12:38:36,,,,,73,
H034-CA-V,20,0.9,36,0,R,M,bare,bare,3,0:10:00,12:39:54,12:39:06,,,,,74,
H034-CA-V,21,0.8,36,0,R,R,bare,bare,3,0:10:30,12:40:24,12:39:36,,,,,75,
H034-CA-V,22,1.1,36,0,R,R,bare,bare,3,0:11:00,12:40:54,12:40:06,,,,,72,
H034-CA-V,23,0.7,36,0,R,R,bare,bare,3,0:11:30,12:41:24,12:40:36,,,,,71,
H034-CA-V,24,1.7,36,0,M,R,bare,bare,2,0:12:00,12:41:54,12:41:06,,,,,71,
H034-CA-V,25,0.9,36,0,R,M,bare,bare,3,0:12:30,12:42:24,12:41:36,,,,,69,
H034-CA-V,26,0.9,36,0,M,R,bare,Rhabdocalyptus spp.,3,0:13:00,12:42:54,12:42:06,,,,,69,12:42:15PT crab pot line
H034-CA-V,27,1.1,36,0,M,R,bare,bare,3,0:13:30,12:43:24,12:42:36,,,,,66,
H034-CA-V,28,1.7,36,0,R,M,bare,bare,3,0:14:00,12:43:54,12:43:06,,,,,62,
H034-CA-V,29,0.7,36,0,M,R,bare,bare,3,0:14:32,12:44:26,12:43:38,,,,,63,IDC: Changed timestamp for better laser measurement
H034-CA-V,30,0.7,36,0,R,M,bare,bare,3,0:15:00,12:44:54,12:44:06,,,,,61,
H034-CA-V,31,1.2,36,0,M,C,bare,bare,2,0:15:30,12:45:24,12:44:36,,,,,59,
H034-CA-V,32,1.1,36,0,M,C,bare,bare,2,0:16:00,12:45:54,12:45:06,,,,,62,Octopus 12:45:10
H034-CA-V,33,1.5,36,0,M,M,bare,anemone,2,0:16:30,12:46:24,12:45:36,,,,,66,
H034-CA-V,34,0.9,36,0,M,M,bare,bare,2,0:17:00,12:46:54,12:46:06,,,,,67,
H034-CA-V,35,1.3,36,0,M,P,bare,bare,2,0:17:30,12:47:24,12:46:36,,,,,67,
H034-CA-V,36,0.7,36,0,M,R,bare,bare,2,0:18:00,12:47:54,12:47:06,,,,,64,
H034-CA-V,37,1.3,36,0,R,M,bare,bare,3,0:18:30,12:48:24,12:47:36,,,,,64,
H034-CA-V,38,1.2,36,0,M,M,bare,bare,2,0:19:00,12:48:54,12:48:06,,,,,64,
H034-CA-V,39,1.0,36,0,M,B,bare,bare,2,0:19:30,12:49:24,12:48:36,,,,,66,
H034-CA-V,40,2.5,36,0,M,M,bare,anemone,2,0:20:00,12:49:54,12:49:06,,,,,67,
H034-CA-V,41,1.2,36,0,M,B,bare,anemone,2,0:20:30,12:50:24,12:49:36,,,,,66,
H034-CA-V,42,1.2,36,0,M,B,bare,anemone,2,0:21:00,12:50:54,12:50:06,,,,,63,
H034-CA-V,43,3.3,36,0,M,M,bare,bare,2,0:21:30,12:51:24,12:50:36,,,,,64,
H034-CA-V,44,0.8,36,0,M,R,bare,bare,2,0:22:00,12:51:54,12:51:06,,,,,64,
H034-CA-V,45,1.1,36,0,R,M,bare,bare,2,0:22:30,12:52:24,12:51:36,,,,,64,
H034-CA-V,46,0.7,36,0,M,B,bare,bare,2,0:23:02,12:52:56,12:52:08,,,,,65,IDC: Changed timestamp for better laser measurement
H034-CA-V,47,1.2,36,0,M,B,bare,bare,2,0:23:30,12:53:24,12:52:36,,,,,62,
H034-CA-V,48,1.7,36,0,M,B,bare,bare,2,0:24:00,12:53:54,12:53:06,,,,,58,
H034-CA-V,49,1.6,36,0,C,R,bare,bare,2,0:24:30,12:54:24,12:53:36,,,,,54,
H034-CA-V,50,2.5,36,0,M,M,bare,bare,2,0:25:00,12:54:54,12:54:06,,,,,55,
H034-CA-V,51,1.1,36,0,M,M,bare,bare,2,0:25:30,12:55:24,12:54:36,,,,,52,
H034-CA-V,52,0.8,36,0,M,R,bare,bare,2,0:26:00,12:55:54,12:55:06,,,,,49,
H034-CA-V,53,1.0,36,0,M,R,bare,bare,2,0:26:30,12:56:24,12:55:36,,,,,46,
H034-CA-V,54,2.1,36,0,M,P,bare,bare,2,0:27:00,12:56:54,12:56:06,,,,,43,
H034-CA-V,55,1.6,36,0,M,P,bare,bare,2,0:27:30,12:57:24,12:56:36,,,,,43,
H034-CA-V,56,1.3,36,0,R,M,bare,bare,3,0:28:00,12:57:54,12:57:06,,,,,40,
H034-CA-V,57,1.3,36,0,R,M,bare,bare,2,0:28:30,12:58:24,12:57:36,,,,,43,
H034-CA-V,58,1.4,36,0,R,M,bare,bare,2,0:29:00,12:58:54,12:58:06,,,,,43,
H034-CA-V,59,1.0,36,0,R,M,bare,bare,2,0:29:30,12:59:24,12:58:36,,,,,44,
H034-CA-V,60,,,0,,,,,,0:30:00,12:59:54,12:59:06,,,,,,end of transect
H035-CA-V,1,2.6,36,0,M,M,debris,bare,2,0:00:30,15:36:33,15:35:48,,,,,113,Dead Sponge
H035-CA-V,2,0.7,36,0,M,M,bare,bare,2,0:01:00,15:37:03,15:36:18,,,,,109,
H035-CA-V,3,1.0,36,0,R,M,bare,bare,2,0:01:30,15:37:33,15:36:48,,,,,110,
H035-CA-V,4,2.6,36,0,M,M,bare,debris,2,0:02:00,15:38:03,15:37:18,,,,,114,Dead Sponge
H035-CA-V,5,1.4,36,0,R,M,bare,bare,3,0:02:30,15:38:33,15:37:48,,,,,112,
H035-CA-V,6,1.0,36,0,R,R,bare,sponge,3,0:03:00,15:39:03,15:38:18,,,,,109,
H035-CA-V,7,1.0,36,0,R,M,bare,sponge,2,0:03:30,15:39:33,15:38:48,,,,,108,
H035-CA-V,8,1.4,36,0,M,M,bare,bare,2,0:04:00,15:40:03,15:39:18,,,,,104,
H035-CA-V,9,1.3,36,0,M,R,bare,bare,2,0:04:30,15:40:33,15:39:48,,,,,100,
H035-CA-V,10,0.9,36,0,M,R,bare,Rhabdocalyptus spp.,2,0:05:00,15:41:03,15:40:18,,,,,95,
H035-CA-V,11,0.8,36,0,R,M,bare,sponge,3,0:05:30,15:41:33,15:40:48,,,,,88,
H035-CA-V,12,0.7,36,0,R,M,bare,sponge,3,0:06:00,15:42:03,15:41:18,,,,,84,
H035-CA-V,13,0.7,36,0,R,M,bare,sponge,3,0:06:30,15:42:33,15:41:48,,,,,82,
H035-CA-V,14,1.5,36,0,R,M,sponge,bare,2,0:07:00,15:43:03,15:42:18,,,,,77,
H035-CA-V,15,1.0,36,0,R,R,bare,sponge,4,0:07:30,15:43:33,15:42:48,,,,,72,
H035-CA-V,16,0.9,36,0,R,R,bare,sponge,4,0:08:00,15:44:03,15:43:18,,,,,68,
H035-CA-V,17,1.6,36,0,R,M,bare,bare,3,0:08:30,15:44:33,15:43:48,,,,,65,
H035-CA-V,18,1.4,36,0,M,M,bare,bare,2,0:09:00,15:45:03,15:44:18,,,,,61,
H035-CA-V,19,1.0,36,0,R,M,bare,sponge,3,0:09:30,15:45:33,15:44:48,,,,,57,
H035-CA-V,20,,,-1,,,,,,0:10:00,15:46:03,15:45:18,,,,,,IDC:Stationary
H035-CA-V,21,1.7,36,0,B,M,bare,bare,2,0:10:30,15:46:33,15:45:48,,,,,56,
H035-CA-V,22,1.3,36,0,M,B,bare,bare,2,0:11:00,15:47:03,15:46:18,,,,,56,
H035-CA-V,23,1.1,36,0,M,B,bare,bare,2,0:11:30,15:47:33,15:46:48,,,,,56,
H035-CA-V,24,0.8,36,0,M,R,bare,bare,2,0:12:01,15:48:04,15:47:19,,,,,58,IDC: Changed timestamp for better laser measurement
H035-CA-V,25,1.2,36,0,M,M,bare,bare,2,0:12:30,15:48:33,15:47:48,,,,,58,
H035-CA-V,26,0.8,36,0,M,M,bare,bare,2,0:13:02,15:49:05,15:48:20,,,,,60,IDC: Changed timestamp for better laser measurement
H035-CA-V,27,1.5,36,0,M,B,bare,bare,2,0:13:30,15:49:33,15:48:48,,,,,60,
H035-CA-V,28,2.0,36,0,M,M,bare,bare,2,0:14:00,15:50:03,15:49:18,,,,,61,
H035-CA-V,29,0.8,36,0,R,R,bare,bare,4,0:14:29,15:50:32,15:49:47,,,,,63,
H035-CA-V,30,0.8,36,0,R,R,bare,bare,3,0:15:00,15:51:03,15:50:18,,,,,67,
H035-CA-V,31,0.7,36,0,R,R,bare,bare,3,0:15:30,15:51:33,15:50:48,,,,,72,
H035-CA-V,32,1.2,36,0,R,R,sponge,bare,4,0:16:00,15:52:03,15:51:18,,,,,76,
H035-CA-V,33,1.0,36,0,R,R,bare,bare,3,0:16:30,15:52:33,15:51:48,,,,,77,
H035-CA-V,34,0.7,36,0,M,M,bare,bare,2,0:17:00,15:53:03,15:52:18,,,,,81,
H035-CA-V,35,0.7,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:17:33,15:53:36,15:52:51,,,,,86,
H035-CA-V,36,1.6,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:18:00,15:54:03,15:53:18,,,,,89,
H035-CA-V,37,1.0,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:18:30,15:54:33,15:53:48,,,,,90,
H035-CA-V,38,1.5,36,0,M,R,Rhabdocalyptus spp.,bare,2,0:19:00,15:55:03,15:54:18,,,,,87,
H035-CA-V,39,0.7,36,0,M,M,bare,anemone,2,0:19:31,15:55:34,15:54:49,,,,,86,
H035-CA-V,40,0.9,36,0,M,R,sponge,bare,3,0:20:00,15:56:03,15:55:18,,,,,86,
H035-CA-V,41,0.7,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:20:30,15:56:33,15:55:48,,,,,84,
H035-CA-V,42,,,-1,,,,,,0:21:01,15:57:04,15:56:19,,,,,,IDC: Off bottom
H035-CA-V,43,1.6,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:21:33,15:57:36,15:56:51,,,,,80,IDC: Changed Timestamp for better measurement
H035-CA-V,44,0.8,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:22:04,15:58:07,15:57:22,,,,,80,IDC: Changed Timestamp for better measurement
H035-CA-V,45,1.4,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:22:30,15:58:33,15:57:48,,,,,81,
H035-CA-V,46,0.7,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:23:00,15:59:03,15:58:18,,,,,80,
H035-CA-V,47,1.5,36,0,M,M,bare,bare,2,0:23:30,15:59:33,15:58:48,,,,,82,
H035-CA-V,48,1.7,36,0,R,M,bare,bare,2,0:24:00,16:00:03,15:59:18,,,,,85,
H035-CA-V,49,1.0,36,0,M,B,bare,bare,2,0:24:30,16:00:33,15:59:48,,,,,86,
H035-CA-V,50,,,-1,,,,,,0:25:09,16:01:12,16:00:27,,,,,,"Not off bottom long, but too long to keep <5 seconds for laser visibility"
H035-CA-V,51,0.9,36,0,M,M,bare,bare,2,0:25:30,16:01:33,16:00:48,,,,,94,
H035-CA-V,52,0.7,36,0,M,M,bare,bare,2,0:26:03,16:02:06,16:01:21,,,,,100,IDC: Changed Timestamp for better measurement
H035-CA-V,53,2.5,36,0,M,M,bare,bare,2,0:26:30,16:02:33,16:01:48,,,,,104,
H035-CA-V,54,1.4,36,0,M,B,bare,bare,2,0:27:01,16:03:04,16:02:19,,,,,108,
H035-CA-V,55,0.7,36,0,R,M,bare,bare,2,0:27:30,16:03:33,16:02:48,,,,,114,
H035-CA-V,56,0.9,36,0,R,R,bare,sponge,3,0:28:00,16:04:03,16:03:18,,,,,117,
H035-CA-V,57,0.8,36,0,M,R,bare,sponge,4,0:28:30,16:04:33,16:03:48,,,,,120,
H035-CA-V,58,0.7,36,0,R,R,sponge,bare,4,0:29:00,16:05:03,16:04:18,,,,,121,
H035-CA-V,59,0.7,36,0,R,R,bare,sponge,3,0:29:31,16:05:34,16:04:49,,,,,122,
H035-CA-V,60,1.5,36,0,R,R,bare,sponge,4,0:30:00,16:06:03,16:05:18,,,,,123,
H035-CA-V,61,,,0,,,,,,0:30:30,16:06:33,16:05:48,,,,,,end of transect
H039-CA-V,1,2.7,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:00:30,8:49:00,8:48:12,,,,,98,
H039-CA-V,2,2.6,36,0,M,M,bare,bare,2,0:01:00,8:49:30,8:48:42,,,,,97,
H039-CA-V,3,2.1,36,0,M,B,bare,bare,2,0:01:30,8:50:00,8:49:12,,,,,95,
H039-CA-V,4,1.5,36,0,R,M,bare,bare,2,0:02:01,8:50:31,8:49:43,,,,,93,
H039-CA-V,5,0.7,36,0,R,R,bare,bare,3,0:02:30,8:51:00,8:50:12,,,,,95,
H039-CA-V,6,1.6,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:03:00,8:51:30,8:50:42,,,,,94,
H039-CA-V,7,3.3,36,0,M,M,bare,bare,2,0:03:30,8:52:00,8:51:12,,,,,92,
H039-CA-V,8,2.1,36,0,M,M,bare,bare,2,0:04:00,8:52:30,8:51:42,,,,,88,
H039-CA-V,9,2.9,36,0,M,M,bare,bare,2,0:04:30,8:53:00,8:52:12,,,,,84,
H039-CA-V,10,1.6,36,0,R,M,bare,bare,3,0:05:00,8:53:30,8:52:42,,,,,83,
H039-CA-V,11,1.4,36,0,R,R,sponge,bare,3,0:05:30,8:54:00,8:53:12,,,,,81,
H039-CA-V,12,1.2,36,0,R,R,bare,sponge,3,0:06:00,8:54:30,8:53:42,,,,,80,
H039-CA-V,13,2.0,36,0,R,R,bare,bare,3,0:06:30,8:55:00,8:54:12,,,,,79,
H039-CA-V,14,0.4,36,0,R,M,sponge,bare,2,0:07:01,8:55:31,8:54:43,,,,,79,IDC: Timestamp Changed for better laser measurement; Best laser measurement possible in timeframe
H039-CA-V,15,0.7,36,0,M,M,bare,bare,2,0:07:30,8:56:00,8:55:12,,,,,77,
H039-CA-V,16,2.2,36,0,M,M,bare,bare,2,0:08:00,8:56:30,8:55:42,,,,,78,
H039-CA-V,17,0.9,36,0,M,M,bare,bare,2,0:08:31,8:57:01,8:56:13,,,,,77,IDC: Changed Timestamp for better laser measurement
H039-CA-V,18,2.0,36,0,R,M,Rhabdocalyptus spp.,bare,3,0:09:00,8:57:30,8:56:42,,,,,77,
H039-CA-V,19,1.3,36,0,R,M,bare,sponge,3,0:09:30,8:58:00,8:57:12,,,,,76,
H039-CA-V,20,1.3,36,0,M,R,bare,sponge,2,0:10:00,8:58:30,8:57:42,,,,,75,
H039-CA-V,21,0.8,36,0,R,R,bare,sponge,3,0:10:30,8:59:00,8:58:12,,,,,73,
H039-CA-V,22,0.8,36,0,R,M,bare,bare,3,0:11:00,8:59:30,8:58:42,,,,,75,
H039-CA-V,23,0.7,36,0,R,M,bare,bare,3,0:11:30,9:00:00,8:59:12,,,,,79,
H039-CA-V,24,0.8,36,0,M,M,bare,bare,2,0:12:00,9:00:30,8:59:42,,,,,82,
H039-CA-V,25,1.4,36,0,R,M,bare,bare,3,0:12:30,9:01:00,9:00:12,,,,,82,
H039-CA-V,26,1.1,36,0,R,R,bare,bare,3,0:13:00,9:01:30,9:00:42,,,,,84,
H039-CA-V,27,0.8,36,0,R,M,bare,sponge,3,0:13:30,9:02:00,9:01:12,,,,,86,
H039-CA-V,28,0.8,36,0,R,M,bare,sponge,2,0:14:00,9:02:30,9:01:42,,,,,88,Suspended crab pot line 09:01:58PT
H039-CA-V,29,1.0,36,0,M,R,bare,bare,2,0:14:30,9:03:00,9:02:12,,,,,89,IDC: Possibly consider off bottom/reversing
H039-CA-V,30,0.5,36,0,M,M,bare,bare,2,0:15:00,9:03:30,9:02:42,,,,,89,IDC: Best laser measurement possible in timeframe
H039-CA-V,31,1.0,36,0,M,M,bare,bare,2,0:15:30,9:04:00,9:03:12,,,,,91,
H039-CA-V,32,1.4,36,0,M,M,bare,bare,2,0:16:00,9:04:30,9:03:42,,,,,89,
H039-CA-V,33,1.2,36,0,M,M,bare,bare,2,0:16:33,9:05:03,9:04:15,,,,,87,IDC: Changed Timestamp for better laser measurement
H039-CA-V,34,0.8,36,0,M,M,bare,bare,2,0:17:00,9:05:30,9:04:42,,,,,85,
H039-CA-V,35,2.0,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:17:30,9:06:00,9:05:12,,,,,85,
H039-CA-V,36,0.9,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:18:01,9:06:31,9:05:43,,,,,85,IDC: Changed Timestamp for better laser measurement
H039-CA-V,37,0.8,36,0,M,M,bare,bare,2,0:18:30,9:07:00,9:06:12,,,,,84,
H039-CA-V,38,2.0,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:19:00,9:07:30,9:06:42,,,,,82,
H039-CA-V,39,0.9,36,0,M,R,bare,bare,2,0:19:31,9:08:01,9:07:13,,,,,81,IDC: Changed Timestamp for better laser measurement
H039-CA-V,40,2.0,36,0,M,M,bare,bare,2,0:20:00,9:08:30,9:07:42,,,,,82,
H039-CA-V,41,0.9,36,0,M,M,bare,debris,2,0:20:30,9:09:00,9:08:12,,,,,83,dead sponge
H039-CA-V,42,2.3,36,0,M,B,bare,bare,2,0:21:00,9:09:30,9:08:42,,,,,84,
H039-CA-V,43,,,-1,,,,,,0:21:30,9:10:00,9:09:12,,,,,,IDC: Off bottom
H039-CA-V,44,1.2,36,0,M,R,bare,bare,2,0:22:05,9:10:35,9:09:47,,,,,85,
H039-CA-V,45,1.0,36,0,M,R,bare,sponge,2,0:22:30,9:11:00,9:10:12,,,,,87,
H039-CA-V,46,0.7,36,0,M,R,bare,bare,2,0:23:00,9:11:30,9:10:42,,,,,94,
H039-CA-V,47,,,-1,,,,,,0:23:29,9:11:59,9:11:11,,,,,,
H039-CA-V,48,,,-1,,,,,,0:24:00,9:12:30,9:11:42,,,,,,
H039-CA-V,49,,,-1,,,,,,0:24:30,9:13:00,9:12:12,,,,,,
H039-CA-V,50,,,-1,,,,,,0:25:00,9:13:30,9:12:42,,,,,,
H039-CA-V,51,,,-1,,,,,,0:25:30,9:14:00,9:13:12,,,,,,
H039-CA-V,52,,,-1,,,,,,0:26:00,9:14:30,9:13:42,,,,,,IDC: Off Bottom
H039-CA-V,53,2.9,36,0,M,M,bare,bare,2,0:26:30,9:15:00,9:14:12,,,,,118,
H039-CA-V,54,1.7,36,0,M,M,bare,bare,2,0:27:00,9:15:30,9:14:42,,,,,119,
H039-CA-V,55,1.3,36,0,R,M,bare,bare,2,0:27:30,9:16:00,9:15:12,,,,,118,
H039-CA-V,56,1.5,36,0,M,B,bare,bare,2,0:28:00,9:16:30,9:15:42,,,,,115,
H039-CA-V,57,1.3,36,0,M,B,bare,bare,2,0:28:31,9:17:01,9:16:13,,,,,116,IDC: Changed timestamp for better laser measurement
H039-CA-V,58,0.7,36,0,M,B,bare,bare,2,0:29:02,9:17:32,9:16:44,,,,,118,IDC: Changed timestamp for better laser measurement
H039-CA-V,59,0.7,36,0,M,C,bare,bare,2,0:29:30,9:18:00,9:17:12,,,,,119,
H039-CA-V,60,0.8,36,0,M,P,bare,bare,2,0:30:00,9:18:30,9:17:42,,,,,119,
H039-CA-V,61,1.4,36,0,M,C,bare,bare,2,0:30:30,9:19:00,9:18:12,,,,,117,
H039-CA-V,62,1.0,36,0,M,B,bare,bare,2,0:31:00,9:19:30,9:18:42,,,,,115,
H039-CA-V,63,1.9,36,0,M,M,bare,bare,2,0:31:30,9:20:00,9:19:12,,,,,112,
H039-CA-V,64,3.0,36,0,M,B,bare,bare,2,0:32:00,9:20:30,9:19:42,,,,,112,
H039-CA-V,65,,,0,,,,,,0:32:30,9:21:00,9:20:12,,,,,,end of transect
H043-CA-V,1,4.0,36,0,M,M,bare,bare,2,0:01:00,7:50:16,7:49:33,,,,,90,
H043-CA-V,2,2.1,36,0,M,M,bare,bare,2,0:01:30,7:50:46,7:50:03,,,,,90,
H043-CA-V,3,2.3,36,0,M,M,bare,bare,2,0:02:00,7:51:16,7:50:33,,,,,90,
H043-CA-V,4,2.5,36,0,M,M,bare,bare,2,0:02:30,7:51:46,7:51:03,,,,,89,
H043-CA-V,5,1.6,36,0,M,M,bare,bare,2,0:03:00,7:52:16,7:51:33,,,,,89,
H043-CA-V,6,2.0,36,0,M,M,bare,bare,2,0:03:30,7:52:46,7:52:03,,,,,88,
H043-CA-V,7,2.4,36,0,M,M,bare,bare,2,0:04:00,7:53:16,7:52:33,,,,,88,
H043-CA-V,8,1.1,36,0,M,M,bare,bare,2,0:04:30,7:53:46,7:53:03,,,,,88,
H043-CA-V,9,1.5,36,0,M,M,bare,bare,2,0:05:00,7:54:16,7:53:33,,,,,88,
H043-CA-V,10,2.1,36,0,M,M,bare,bare,2,0:05:30,7:54:46,7:54:03,,,,,88,
H043-CA-V,11,2.3,36,0,M,M,bare,bare,2,0:06:00,7:55:16,7:54:33,,,,,88,
H043-CA-V,12,2.9,36,0,M,M,bare,bare,2,0:06:30,7:55:46,7:55:03,,,,,89,
H043-CA-V,13,2.3,36,0,M,M,bare,bare,2,0:07:00,7:56:16,7:55:33,,,,,90,
H043-CA-V,14,2.1,36,0,M,M,bare,bare,2,0:07:30,7:56:46,7:56:03,,,,,90,
H043-CA-V,15,4.2,36,0,M,B,bare,bare,2,0:08:00,7:57:16,7:56:33,,,,,91,
H043-CA-V,16,3.5,36,0,M,M,bare,bare,2,0:08:30,7:57:46,7:57:03,,,,,92,
H043-CA-V,17,2.6,36,0,M,M,bare,bare,2,0:09:00,7:58:16,7:57:33,,,,,92,
H043-CA-V,18,1.8,36,0,M,M,bare,bare,2,0:09:30,7:58:46,7:58:03,,,,,92,
H043-CA-V,19,,,-1,,,,,,0:10:00,7:59:16,7:58:33,,,,,,IDC: Stationary
H043-CA-V,20,3.4,36,0,M,M,bare,bare,2,0:10:30,7:59:46,7:59:03,,,,,92,
H043-CA-V,21,3.0,36,0,M,M,bare,bare,2,0:11:00,8:00:16,7:59:33,,,,,91,
H043-CA-V,22,4.3,36,0,M,M,bare,bare,2,0:11:30,8:00:46,8:00:03,,,,,91,
H043-CA-V,23,2.7,36,0,M,M,bare,bare,2,0:12:00,8:01:16,8:00:33,,,,,91,
H043-CA-V,24,2.6,36,0,M,M,bare,bare,2,0:12:30,8:01:46,8:01:03,,,,,90,
H043-CA-V,25,2.9,36,0,M,M,bare,bare,2,0:13:00,8:02:16,8:01:33,,,,,90,
H043-CA-V,26,2.2,36,0,M,M,bare,bare,2,0:13:30,8:02:46,8:02:03,,,,,90,
H043-CA-V,27,2.7,36,0,M,M,bare,bare,2,0:14:00,8:03:16,8:02:33,,,,,89,
H043-CA-V,28,2.6,36,0,M,M,bare,bare,2,0:14:30,8:03:46,8:03:03,,,,,90,
H043-CA-V,29,2.6,36,0,M,M,bare,bare,2,0:15:00,8:04:16,8:03:33,,,,,90,
H043-CA-V,30,2.2,36,0,M,M,bare,bare,2,0:15:30,8:04:46,8:04:03,,,,,90,
H043-CA-V,31,2.5,36,0,M,M,bare,bare,2,0:16:00,8:05:16,8:04:33,,,,,90,
H043-CA-V,32,3.3,36,0,M,M,bare,bare,2,0:16:30,8:05:46,8:05:03,,,,,90,
H043-CA-V,33,2.2,36,0,M,M,bare,bare,2,0:17:00,8:06:16,8:05:33,,,,,90,
H043-CA-V,34,4.0,36,0,M,M,bare,bare,2,0:17:30,8:06:46,8:06:03,,,,,90,
H043-CA-V,35,3.5,36,0,M,M,bare,bare,2,0:18:00,8:07:16,8:06:33,,,,,90,
H043-CA-V,36,3.4,36,0,M,M,bare,bare,2,0:18:30,8:07:46,8:07:03,,,,,90,
H043-CA-V,37,3.0,36,0,M,M,bare,bare,2,0:19:00,8:08:16,8:07:33,,,,,90,
H043-CA-V,38,2.4,36,0,M,M,bare,bare,2,0:19:30,8:08:46,8:08:03,,,,,90,
H043-CA-V,39,2.7,36,0,M,M,bare,bare,2,0:20:00,8:09:16,8:08:33,,,,,90,
H043-CA-V,40,2.4,36,0,M,M,bare,bare,2,0:20:30,8:09:46,8:09:03,,,,,90,
H043-CA-V,41,1.9,36,0,M,M,bare,bare,2,0:21:00,8:10:16,8:09:33,,,,,90,
H043-CA-V,42,3.1,36,0,M,M,bare,bare,2,0:21:29,8:10:45,8:10:02,,,,,91,
H043-CA-V,43,3.4,36,0,M,M,bare,bare,2,0:22:00,8:11:16,8:10:33,,,,,91,
H043-CA-V,44,2.5,36,0,M,M,bare,bare,2,0:22:30,8:11:46,8:11:03,,,,,91,
H043-CA-V,45,2.1,36,0,M,M,bare,bare,2,0:23:00,8:12:16,8:11:33,,,,,91,
H043-CA-V,46,,,0,,,,,,0:23:30,8:12:46,8:12:03,,,,,,end of transect
H044-CA-V,1,1.2,36,0,M,M,bare,bare,2,0:00:30,8:54:24,8:53:42,,,,,64,
H044-CA-V,2,4.5,36,0,M,M,bare,bare,2,0:01:00,8:54:54,8:54:12,,,,,63,
H044-CA-V,3,2.1,36,0,M,M,bare,bare,2,0:01:30,8:55:24,8:54:42,,,,,63,
H044-CA-V,4,2.5,36,0,M,M,bare,bare,2,0:02:00,8:55:54,8:55:12,,,,,62,
H044-CA-V,5,2.4,36,0,M,M,bare,bare,2,0:02:30,8:56:24,8:55:42,,,,,62,
H044-CA-V,6,4.7,36,0,M,M,bare,bare,2,0:03:00,8:56:54,8:56:12,,,,,61,
H044-CA-V,7,0.9,36,0,M,M,bare,bare,2,0:03:30,8:57:24,8:56:42,,,,,60,
H044-CA-V,8,2.8,36,0,M,M,bare,bare,2,0:04:00,8:57:54,8:57:12,,,,,59,
H044-CA-V,9,2.1,36,0,M,M,bare,bare,2,0:04:30,8:58:24,8:57:42,,,,,59,
H044-CA-V,10,2.0,36,0,M,M,bare,bare,2,0:05:00,8:58:54,8:58:12,,,,,59,
H044-CA-V,11,2.5,36,0,M,M,bare,bare,2,0:05:30,8:59:24,8:58:42,,,,,58,
H044-CA-V,12,1.6,36,0,M,M,bare,bare,2,0:06:00,8:59:54,8:59:12,,,,,57,
H044-CA-V,13,1.5,36,0,M,M,bare,bare,2,0:06:30,9:00:24,8:59:42,,,,,56,
H044-CA-V,14,3.6,36,0,M,P,bare,bare,2,0:07:00,9:00:54,9:00:12,,,,,56,
H044-CA-V,15,3.2,36,0,M,P,bare,bare,2,0:07:30,9:01:24,9:00:42,,,,,55,
